,id,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,duration_int,duration_type
0,as1,s1,movie,the grand seduction,don mckellar,"brendan gleeson, taylor kitsch, gordon pinsent",canada,2021-03-30,2014,g,113 min,"comedy, drama","a small fishing village must procure a local doctor to secure a lucrative business contract. when unlikely candidate and big city doctor paul lewis lands in their lap for a trial residence, the townsfolk rally together to charm him into staying. as the doctor's time in the village winds to a close, acting mayor murray french has no choice but to pull out all the stops.",99,113,min
1,as2,s2,movie,take care good night,girish joshi,"mahesh manjrekar, abhay mahajan, sachin khedekar",india,2021-03-30,2018,13+,110 min,"drama, international",a metro family decides to fight a cyber criminal threatening their stability and pride.,37,110,min
2,as3,s3,movie,secrets of deception,josh webber,"tom sizemore, lorenzo lamas, robert lasardo, richard jones, yancey arias, noel gugliemi",united states,2021-03-30,2017,g,74 min,"action, drama, suspense",after a man discovers his wife is cheating on him with a neighborhood kid he goes down a furious path of self-destruction,20,74,min
3,as4,s4,movie,pink: staying true,sonia anderson,"interviews with: pink, adele, beyoncé, britney spears, christina aguilera, more!",united states,2021-03-30,2014,g,69 min,documentary,"pink breaks the mold once again, bringing her career to a new level in 2013 with a world tour that entertains unlike ever before! get inside access to ""the girl who got the party started"" with exclusive interviews and rare live performances.",27,69,min
4,as5,s5,movie,monster maker,giles foster,"harry dean stanton, kieran o'brien, george costigan, amanda dickinson, alison steadman, grant bardsley, bill moody, matthew scurfield",united kingdom,2021-03-30,1989,g,45 min,"drama, fantasy","teenage matt banting wants to work with a famous but eccentric creature/special effects man named chancey bellows. he gets more than he bargained for when one of the creatures, the giant dragon-like ultragorgon, takes matt under his wing. matt is forced to confront his inner monsters while working out his issues with his father.",75,45,min
5,as6,s6,movie,living with dinosaurs,paul weiland,"gregory chisholm, juliet stevenson, brian henson, michael maloney",united kingdom,2021-03-30,1989,g,52 min,"fantasy, kids","the story unfolds in a an english seaside town, where dom, an only child, faces the imminent arrival of a new sibling, and subsequently diminished attention from his mother. a stuffed toy dinosaur named dog is dom's only confidant – dom relies on his friend heavily for support as he confronts his problems, accepts the changes in his life, and understands the love he has for his parents.",74,52,min
6,as7,s7,movie,hired gun,fran strine,"alice cooper, liberty devitto, ray parker jr., david foster, jason hook, steve vai, phil x, rudy sarzo, jay graydon, rob zombie, kenny aronoff, steve lukather, justin derrico, eva gardner, john 5, eric singer, derek st. holmes, paul bushnell, jason newsted, glen sobel, nita strauss, chris johnson",united states,2021-03-30,2017,g,98 min,"documentary, special interest","they are the ""first call, a-list"" musicians, just 20 feet from stardom, yet rarely receive credit for their work. the 'hired gun' community lives and breathes music, and for the first time, share their incredible stories detailing the highs and lows of touring life, the demands of session schedules, and the dedication required to play next to some of the world's most iconic musicians.",50,98,min
7,as8,s8,movie,grease live!,"thomas kail, alex rudzinski","julianne hough, aaron tveit, vanessa hudgens, keke palmer, carly rae jepson, mario lopez, carlos penavega, kether donohue, jordan fisher, david del rio, andrew call, wendell pierce, boyz ii men, jessie j, ana gasteyer, didi conn",united states,2021-03-30,2016,g,131 min,comedy,"this honest, uncompromising comedy chronicles the war stories and sexual misadventures of a tight circle of lovers and friends fighting to get their acts together, for better or worse.",84,131,min
8,as9,s9,movie,global meltdown,daniel gilboy,"michael paré, leanne khol young, patrick j. maceachern",canada,2021-03-30,2017,g,87 min,"action, science fiction, suspense",a helicopter pilot and an environmental scientist lead a exodus of survivors in a search for a safe haven after a catastrophic tectonic event causes the crust of the earth to break apart.,46,87,min
9,as10,s10,movie,david's mother,robert allan ackerman,"kirstie alley, sam waterston, stockard channing",united states,2021-04-01,1994,g,92 min,drama,"sally goodson is a devoted mother to her autistic son david. abandoned by her husband, sally has managed to keep her son out of ""the system"", until a social worker comes along.",70,92,min
10,as11,s11,movie,forest fairies,justin g. dyck,"emily wilder, adrian cowan, gary mckenzie, jeremy ninaber, brenda somers, brian carleton, lora burke, winny clarke, mercedes morris, rebecca perry, emily agard, graham gauthier",canada,2021-04-04,2016,g,88 min,"adventure, kids",amanda stumbles upon a hidden village of fairies in the forest. they help her thwart a scheming land developer's plan to trick her mother into selling the family inn.,18,88,min
11,as12,s12,movie,take care,liz tuccillo,"leslie bibb, kevin curtis, nadia dajani",united states,2021-04-10,2014,g,93 min,comedy,"when a car crash leaves frannie immobilized, she is brushed off by everyone she can count on. with nowhere else to turn, frannie reluctantly calls her ex, devon, for help. it isn't long before old wounds emerge and are made worse when devon's crazy new girlfriend shows up.",44,93,min
12,as13,s13,movie,the night eats the world,dominique rocher,"anders danielsen lie, golshifteh farahani, denis lavant, sigrid bouaziz, david kammenos",france,2021-04-17,2018,g,94 min,"horror, suspense","after waking up in an apartment the night after a raging party, sam comes face to face with his new reality, an army of zombies have invaded the streets of paris and he is the lone survivor. petrified with fear, he barricades himself inside the building to survive. he wonders how long can he last in silence and solitude, and the answer comes when he learns that he's not all alone after all.",35,94,min
13,as14,s14,movie,resilencia,jep barcelona,"rafinha alcantara, marc-andré ter stegen, sergi roberto, dr. ramón cugat, mazinho, xavi arruebo, celia ferreira da silva, ángel lapuebla, javier enríquez, thiago alcantara, valeria alcantara",spain,2021-04-24,2020,g,46 min,"documentary, sports","the documentary follows the midfielder’s everyday life for six months. it’s a sincere portrayal by rafinha himself, who opened his home for the cameras to film every moment, even allowing them into the operating room.",6,46,min
14,as15,s15,movie,elon musk: the real life iron man,sonia anderson,"elon musk, per wimmer, julie anderson-ankenbrandt, cary cooper",united kingdom,2021-05-02,2018,g,74 min,documentary,"discover the meteoric rise of elon musk, the man who is transforming the way we think about travel technology through electric cars, the hyperloop, and revolutionary ideas on how we live through artificial intelligence and colonizing mars.",87,74,min
15,as16,s16,movie,summer '03,becca gleason,"joey king, jack kilmer, andrea savage, paul scheer, june squibb, erin darke, stephen ruffin, kelly lamor wilson, logan medina, travis james, bill eudaly, elise duquette",united states,2021-06-03,2019,g,96 min,"comedy, drama","summer '03 is the hilarious story of 16-year-old jamie and her family, who are shocked after her calculating grandmother unveils an array of family secrets on her deathbed, one involving religion, the other of a more personal nature. jamie is left to navigate her own love life and her closest friendships in the midst of this family crisis, and one of the most memorable summers of her life.",43,96,min
16,as17,s17,movie,zoombies,glenn miller,"marcus anderson, kaiwi lyman, andrew asper",,,2016,13+,87 min,"horror, science fiction","when a strange virus quickly spreads through a safari park and turns all the zoo animals undead, those left in the park must stop the creatures before they escape and zombify the whole city.",92,87,min
17,as18,s18,tv show,zoo babies,,narrator - gillian barlett,,,2008,all,1 Season,"kids, special interest","a heart warming and inspiring series that welcomes the arrival of new members of the animal kingdom in zoo's around the world, as well as showcasing endangered species being born in captivity, 'zoo babies' is perfect family viewing packaged with fun, colourful graphics designed to capture the attention of little ones.",30,1,season
18,as19,s19,tv show,zoë coombs marr: bossy bottom,,zoë coombs marr,,,2020,18+,1 Season,"comedy, talk show and variety","zoë coombs marr has been on hiatus. sort of. for six years, she won stacks of awards and acclaim as a hack comic with a neckbeard called dave. whatever. she’s scraped off the neckbeard and is baaaack… as herself. there is no comedian quite like zoë. bossy bottom is a joyously silly return to very serious stand up from the micf most outstanding show winner and edinburgh best show nominee.",49,1,season
19,as20,s20,movie,zoe,drake doremus,"ewan mcgregor, léa seydoux, theo james, miranda otto, rashida jones, christina aguilera, matthew gray gubler, anthony shim",,,2018,r,104 min,science fiction,"zoe tells a tale of forbidden love between an engineer and a robot. zoe (léa seydoux) and cole (ewan mcgregor) are colleagues and veiled lovers at a lab working to perfect romantic relationships. but their relationship is threatened when zoe discovers the truth about their relationship, sending them into a spiral of confusion, betrayal and the most intense of human emotions, love.",24,104,min
20,as21,s21,tv show,zoboomafoo,,,,,2001,tv-y,1 Season,kids,chris and martin kratt bring their enthusiasm for animals to the pre-school set.,15,1,season
21,as22,s22,tv show,zo zo zombie: mini-series,,"alex cazares, ben diskin, cristina vee, erika ishii",,,2020,tv-y7,1 Season,"action, anime, comedy","zo zo zombie is our undead hero who, with his best [human] friend isamu, is just trying to do some good in this world but somehow always ends up in pieces. literally.",3,1,season
22,as23,s23,movie,zis boom bah,william nigh,"grace hayes, mary healy",,,1941,nr,62 min,"arts, entertainment, and culture, comedy, drama","""hey, kids, let's get together and put on a show!"" that's the idea behind this raucous spoof about a vaudeville performer who goes to college to spy on her bratty son.",75,62,min
23,as24,s24,tv show,zerozerozero,,"andrea riseborough, harold torres, claudia pineda, tcheky karyo, giuseppe de domenico, gabriel byrne, dane dehaan, adriano chiaramida",italy,,2020,18+,1 Season,tv shows,"zerozerozero series follows the journey of a cocaine shipment, from the moment a powerful cartel of italian criminals decides to buy it until the cargo is delivered and paid for, passing through its packaging in mexico and shipment across the atlantic ocean.",65,1,season
24,as25,s25,movie,zandalee,sam pillsbury,"nicolas cage, judge reinhold, erika anderson, joe pantoliano, viveca lindfors, aaron neville, steve buscemi, ian abercrombie, marisa tomei, jo-el sonnier, newell alexander, blaise delacroix, eliott keener, richard greenberg, john cutler, thomas iain",,,1991,r,94 min,drama,"zandalee has grown bored with her poet-turned-businessman husband and has an affair with his best friend. when their passions grow wild, it proves to be too hot for any of them to handle.",42,94,min
25,as26,s26,movie,zambezi: force of life,dr. rudolf lammers,,,,2005,all,50 min,documentary,"the zambezi river is the fourth-longest river in africa, flowing from the heart of zambia all the way to the indian ocean. along the way, we discover the breathtaking wildlife that call the river home, including hippos and crocodiles. as we follow the course of this infamous river, even more diverse wildlife is revealed along its shores. with danger at every turn, this is zambezi!",23,50,min
26,as27,s27,tv show,zahara: the return,,"natasha heschélle, curtis morgan, hannah scott, dennis nimoh, christine nguyen",,,2020,16+,1 Season,tv shows,"the story explores the history of slavery and racism, and the tensions between a white supernatural world and a supernatural world of colour as an ancient black druid rekindles her forbidden love with the son of her former master.",93,1,season
27,as28,s28,tv show,z: the beginning of everything,,"christina ricci  , david hoflin",united states,,2017,18+,1 Season,"comedy, drama","""z: the beginning of everything"" tells the story of zelda sayre fitzgerald, the brilliant, beautiful southern belle who became the original flapper and icon of the wild, flamboyant jazz age.",3,1,season
28,as29,s29,tv show,yu-gi-oh! zexal,,"eli jay, marc thompson, sean schemmel, eileen stevens",,,2015,tv-y7,3 Seasons,"animation, anime, fantasy","it's time to feel the flow as yu-gi-oh! zexal blasts off into awesome new adventures! seven legendary number cards are hidden throughout the cosmos, each holding a key to unlocking the ultimate power of the universe. yuma and astral must find them before the evil barians do for whoever wields this force can use it to save the galaxy or destroy it!",50,3,season
29,as30,s30,tv show,yu-gi-oh! arc-v,,"michael liscio jr., emily bauer",,,2018,tv-y7,3 Seasons,"action, adventure, animation",get set to swing into action as yu-gi-oh! arc-v takes its final bow!,58,3,season
30,as31,s31,tv show,yu-gi-oh! 5d's,,"gregory abbey, bella hudson, ed paul",,,2011,tv-y7,2 Seasons,"anime, kids","with the defeat of director goodwin and the dark signers, new domino city's barriers have been torn down. city and satellite are now one - united in the hope of building a brighter tomorrow. yet in this time of renaissance and rebuilding, a new enemy emerges, and yusei and his friends must rev it up in order to save the world – one duel at a time.",56,2,season
31,as32,s32,tv show,your bleeped up brain,,"dobrokhotova ekaterina, mike new",,,2013,tv-pg,1 Season,tv shows,"see what an alien abduction reveals about your memory, learn how a seance in the white house holds the key to superstition, uncover a conspiracy theory about the moon landing.",96,1,season
32,as33,s33,movie,young lovers,ida lupino,"sally forrest, keefe brasselle, hugh o'brian, eve miller, lawrence dobkin, rita lupino",,,1949,18+,86 min,drama,"talented and beautiful carol williams (forrest) is devastated when she learns she has contracted polio and becomes crippled by the disease. the depressed and embittered young woman breaks her engagement to her dance partner and choreographer, guy richards (brasselle), but he is determined to stay by her side. preferring to be alone in her misery, carol slowly learns to allow others to help her and share in her grief. she is finally able to bring herself to participate in and go on with her new life.",61,86,min
33,as34,s34,movie,young love (at the sun factory),,,,,2007,nr,36 min,music videos and concerts,"young love celebrates the release of ""too young to fight it"" with a midnight show inside an old factory building.",83,36,min
34,as35,s35,movie,young love (at bowery ballroom),,,,,2007,nr,37 min,music videos and concerts,"young love returns to baeble's silver screen with a bigger stage, expanded setlist, nicer clothes, and the same blend of rock, dance, and pop.",40,37,min
35,as36,s36,tv show,young lions,,"alex dimitriades, alexandra davies, tom long, anna lise phillips, katherine slattery, penny cook, amie mckenna, socratis otto, anna torv, john waters, maya stange, jackson purtan-smith, george anakotta",,,2002,16+,1 Season,"drama, suspense",australian police show about two male and two female detective senior constables who solve crimes and deal with personal issues.,87,1,season
36,as37,s37,movie,you're not you,george c. wolfe,"hilary swank, emmy rossum, josh duhamel",,,2015,r,103 min,drama,a drama centered on a classical pianist who has been diagnosed with als and the brash college student who becomes her caregiver.,49,103,min
37,as38,s38,movie,"you, me and him",daisy aitkens,"david tennant, lucy punch, faye marsay, gemma jones",,,2017,g,98 min,"comedy, drama","in you, me and him we meet lesbian couple olivia and alex (lucy punch, faye marsay) who, despite their age difference, are very much in love. but as the question of pregnancy rears its head and their neighbor john (david tennant) befriends them, they both start making some truly disastrous decisions.",68,98,min
38,as39,s39,movie,yoga with sound meditations,mark knight,ann-marie newland,,,2016,all,9 min,"fitness, special interest","this session will establish how to prepare for the practice of both mindfulness and meditation. we learn to sit with a correctly aligned spine, to observe, regulate, slow down and control the breath. these in-turn will act upon the mind and begin to still its chatter and noise. performed by anne-marie newland founder of sun power yoga teacher training school and author of ""sun power yoga shala!""",87,9,min
39,as40,s40,movie,yoga to harness your chakra energy,mark knight,caroline shola arewa,,,2014,all,18 min,"faith and spirituality, special interest","sharecare windows presents caroline shola arewa who describes the positions, meaning and qualities of energy, as well as the seven main chakras, gently leading you into a guided chakra meditation. chakras are at the heart of the human energy system and understanding the chakra system can positively affect your physical health, emotional stability and spiritual awareness.",90,18,min
40,as41,s41,movie,yoga to ease flight anxiety,mark knight,anne-marie newland,,,2016,all,14 min,"fitness, special interest",reduce the stress of flying by using these simple and affective yoga-based moves to keep the blood flowing around the body. help prevent deep vein thrombosis and allow the heart and the brain to get as much oxygen on board as possible. drink plenty of water and get up and walk-it's really simple and effective.,12,14,min
41,as42,s42,movie,yoga to break any habit,mark knight,dr daniel j nightingale,,,2014,all,20 min,special interest,"this session with dr daniel j nightingale is helpful for anyone whose quality of life is diminished by habitual and addictive behavior. discover techniques that can help you break your habit, allowing you to become in control of it, rather than it being in control of you. this session will prove to be beneficial to you any time you wish to listen to it-day or night.",30,20,min
42,as43,s43,tv show,"yoga therapy for back pain, neck pain & stress relief - lindsey samper",,lindsey samper,,,2018,all,1 Season,fitness,lindsey teaches you how to relieve pain & tension throughout the body. this series includes yoga flow classes and videos that simply teach you the stretches. these gentle classes are perfect even if you've never done yoga.,89,1,season
43,as44,s44,movie,yoga savasana relaxation,mark knight,anne-marie newland,,,2014,all,19 min,"fitness, special interest",relax and reduce your stress while you lay down in a comfortable position to listen to this session. yoga relaxation takes the whole body into a deep state of conscious relaxation. during a sleep or dream state the conscious mind is switched off and we have dreams which can result in not sleeping well and then you often wake up feeling exhausted.,44,19,min
44,as45,s45,movie,yoga for relaxation anywhere,mark knight,anne-marie newland,,,2014,all,18 min,"fitness, special interest","yoga relaxation takes the whole body into a deep state of conscious relaxation. this means the mind has been afforded the tools needed to switch off its subconscious. during a sleep or dream state, the conscious mind is turned in the off position and as a result we have dreams which may lead to you not sleeping well, waking up often and feeling exhausted.",62,18,min
45,as46,s46,movie,yoga for relaxation and stress relief anywhere,mark knight,anne-marie newland,,,2014,all,20 min,"fitness, special interest","this session was designed to help you relax and reduce your level of stress with a daily dose of relaxation for the mind and the body. lower your anxiety and increase your coping skills through the use of breathing that regulates the heart rhythm. in these stress relief sessions, the medical profession has evidence that the heart rate can actually drop and thus inducing calm.",55,20,min
46,as47,s47,movie,yoga for relaxation and stress relief,mark knight,anne-marie newland,,,2014,all,20 min,special interest,"relax and reduce your stress while you lay down in a comfortable position to listen to this session. it is a scientific fact that an overload of stress at home or work will eventually affect the body, the mind and its health. a daily dose of relaxation for the mind and the body will help stress levels to lower by using the breath to regulate the heartbeat.",73,20,min
47,as48,s48,movie,yoga for mindfulness and meditation,mark knight,anne-marie newland,,,2016,all,22 min,"fitness, special interest","we take you through buddhist mindful philosophy, yoga mantra meditation and a guided meditation session for use in your everyday life. focusing on anything in your environment that you find soothing and calming helps you relax and our session gives you the tools to take your practice to new levels. guided by anne-marie newland the founder of sun power yoga and author of sun power yoga shala.",11,22,min
48,as49,s49,movie,yoga for men's health,mark knight,anne-marie newland,,,2016,all,60 min,"fitness, special interest","this session helps create confidence with simple technical rules that help develop your physical and mental ability. it is ideal for those who have never tried yoga before as well as for the more advanced. the focus is on areas that are problematic for men, tight hips, thighs, groins, chest and back and increasing oxygen to the prostate gland. guided by anne-marie newland founder of sun power yoga",14,60,min
49,as50,s50,movie,yoga for breath awareness,mark knight,anne-marie newland,,,2016,all,6 min,"fitness, special interest","this breathing practice will reduce stress, calm the body and focus the mind, while also increasing energy. it is easy to begin this awareness by implementing five simple steps. this is perfect for short everyday relaxation before your exercise practice. classically trained in the art of yoga in india and canada, anne-marie newland presents her own dynamic style of yoga known as sun-power yoga.",2,6,min
50,as51,s51,movie,yoga for beginners,mark knight,anne-marie newland,,,2016,all,54 min,"fitness, special interest","this session is about the key to yoga - synchronized movement and breathing. enjoying your experience is very important-don't push yourself to hard! this session is suitable for beginners of all levels of fitness and works every part of your body, offering variations for all movements. guided by anne-marie newland of sun power yoga and author of sun power yoga shala.",36,54,min
51,as52,s52,movie,yoga for abdominal breathing,mark knight,anne-marie newland,,,2019,all,5 min,special interest,"this breathing practice will reduce stress, calm the body and focus the mind, while also increasing energy. practice this for at least 5 minutes. if you did this each day you would notice stress levels dropping, sleep improve and your ability to focus as well as feeling a lot calmer!. accompanying video iao valley on maui.",26,5,min
52,as53,s53,movie,yellowneck,r. john hugh,"lin mccarthy, stephen courtleigh, berry kroeger, harold gordon, bill mason",,,1955,18+,84 min,"action, military and war, western","during the u.s. civil war, five deserters (yellownecks) from the confederate army decide to embark on a dangerous mission through the florida everglades to escape to cuba. they have to survive snakes, a florida panther, quicksand, and a hurricane in the swamps, along with local angry indians. only one of the men will survive to make it to the florida coast, but which one? the hurricane scenes involve footage form a real hurricane that hit florida during the shooting of the film.",91,84,min
53,as54,s54,tv show,yearly departed,,"phoebe robinson, rachel brosnahan, tiffany haddish, patti harrison, natasha leggero, natasha rothwell, sarah silverman, ziwe, christina aguilera, sterling k brown",,,2020,16+,1 Season,"arts, entertainment, and culture, comedy, talk show and variety","goodbye and good riddance, 2020. in this hilarious, absurd, life-affirming comedy special, seven outspoken female comedians lay to rest the year that never seemed to end. hosted by phoebe robinson (2 dope queens), a lineup of some of the world's funniest women bid farewell to 2020's biggest conceptual casualties, from tv cops to casual sex, giving the year a cathartic sendoff.",3,1,season
54,as55,s55,movie,yatra (telugu),mahi v raghav,"mammootty, suhasini maniratnam",,,2019,all,126 min,"drama, international",an indian politician takes up a decision to go on a 900-mile walking tour as a part of his election campaign. yatra is an emotional tribute to the former chief minister of andhra pradesh y. s. rajasekhara reddy.,60,126,min
55,as56,s56,movie,yatra (malayalam),mahi v raghav,"mammootty, suhasini maniratnam",,,2019,all,125 min,"drama, international",an indian politician takes up a decision to go on a 900-mile walking tour as a part of his election campaign. yatra is an emotional tribute to the former chief minister of andhra pradesh y. s. rajasekhara reddy.,28,125,min
56,as57,s57,tv show,yancy derringer,,"jock mahoney, x brands, kevin hagen, framces bergen, charlene james, joan taylor, charles bronson, margaret hayes, kelly thordsen, particia blair",,,1959,13+,1 Season,"action, western","yancy derringer, an ex-confederate soldier turned gambler, was a suave lady's man in new orleans, louisiana. in reality, he was working for john colton, the civil administrator of the city. yancy's job was to prevent crime and if necessary, arrest the culprits. his constant companion was pahoo-ka-ta-wah a native american who watches yancy's back.",92,1,season
57,as58,s58,tv show,xploration earth 2050,,chuck pell,,,2017,all,2 Seasons,"documentary, science fiction","what will the world look like in 2050? where will advancements in science, technology, engineering, and math lead us? host chuck pell takes viewers on a mind bending journey in search of these answers.",14,2,season
58,as59,s59,tv show,xiaolin chronicles,,"tara strong, jennifer hale, eric bauza, david kaye, michael donovan, cree summer",,,2015,7+,1 Season,"adventure, animation, kids","newcomer ping pong joins the legendary xiaolin monks: omi, kimiko, raimundo, and clay for fantastical new adventures! leading the dark forces is heylin dragon chase, who vows to revenge against xiaolin. throwing a monkey's wrench into the mix is supervillain wannabe jack spicer. under the tutelage of an evil witch, jack and his robot army are gunning for the shen gong wu for world domination.",51,1,season
59,as60,s60,movie,xchange,allan moyle,"stephen baldwin, pascale bussières, kim coates, kyle maclachlan, tom rack",,,2001,r,109 min,"fantasy, science fiction, suspense",a man learns the danger of a new technology that allows people to transport their minds into a waiting body at their chosen destination when his body is taken over by a terrorist.,18,109,min
60,as61,s61,movie,x-ray,boaz davidson,"barbi benton, chip lucia",,,1983,r,89 min,suspense,"a psychotic killer keeps a young girl trapped inside a hospital, having fixed her x-rays to make it look like she has a terminal illness, and brutally murders everyone she comes in contact with.",7,89,min
61,as62,s62,tv show,wwii in hd,,"gary sinise, charles scheffel",,,2009,tv-14,1 Season,action,"the only people to see the war like this were the ones who fought it. until now...70+ years in the making. the first documentary to show world war ii from the perspective of both sides in full, immersive hd color, wwii in hd uses the diaries of soldiers who fought in the war's biggest battles to create a personal, introspective and detailed look at life on and off the front lines.",51,1,season
62,as63,s63,movie,wrangler: anatomy of an icon,jeffrey schwarz,"jack wrangler, margaret whiting, marc shaiman, bruce vilanch, christine ebersole, michael musto, chi chi la rue, sharon mitchell, jamie gillis, candida royalle, samantha fox, gloria leonard",,,2008,18+,85 min,"documentary, lgbtq","from the dawn of the sexual revolution comes the outrageous and true story of 1970s gay porn icon jack wrangler. jack rose to become a major brand name in adult entertainment, as well as a hero to the newly liberated gay population, only to cross over to straight movies and fall in love with famous vocalist margaret whiting.",67,85,min
63,as64,s64,tv show,wpc 56,,"wpc annie taylor, charles de'ath, olly rix, james barriscale, rachel leskovac, liam jeavons, mark healy",,,2015,13+,3 Seasons,"drama, romance, suspense","the third series of wpc 56 follows wpc annie taylor, one of the first female police constables to serve in england's west midlands in 1956.",12,3,season
64,as65,s65,tv show,would i lie to you?,,"david mitchell, lee mack, rob brydon",,,2009,tv-pg,1 Season,"comedy, special interest, unscripted","on the third season of 'would i lie to you?' there is a new host, rob brydon, who joins regular team captains david mitchell and lee mack david mitchell. together, they have to work out whether their celebrity guests are telling true stories from their weird and wonderful lives, or spinning a tall tale based on a lie given to them by the production team.",98,1,season
65,as66,s66,tv show,wotakoi: love is hard for otaku,,"arisa date, kent ito, miyuki sawashiro, tomokazu sugita, yuki kaji",,,2018,tv-nr,1 Season,tv shows,"when narumi, an office lady who hides the fact that she is a yaoi fangirl, changes jobs, she is reunited with hirotaka, her childhood friend who is attractive and skilled but is a hardcore gaming otaku. they decide to start dating for now, but being otaku, both of them are awkward so a serious romantic relationship is rather difficult for them...",63,1,season
66,as67,s67,tv show,world’s toughest race: eco-challenge fiji,,bear grylls,united states,,2020,13+,1 Season,unscripted,"66 teams descend upon fiji to compete in the most epic global adventure race ever attempted. bear grylls hosts this 11-day expedition that pushes competitors to their physical and emotional limits. for the veteran teams the goal is to win – but for most, the dream is to finish and prove to themselves and the world, that they can prevail in the world’s toughest race.",9,1,season
67,as68,s68,tv show,world war ii: when lions roared,,"michael caine, john lithgow, bob hoskins",,,1994,tv-14,1 Season,drama,"at the tehran and yalta conferences, the strong personalities of three of the world's most powerful leaders threaten their fragile alliance. this riveting historical drama portrays the precarious relationship between franklin d. roosevelt, winston churchill and joseph stalin at the pivotal moments when the final strategies of the war hung in the balance.",46,1,season
68,as69,s69,movie,world war ii: saving the reality,tim gray,dan aykroyd,,,2012,g,56 min,documentary,"over the course of five decades, kenneth w. rendell amassed the largest and most comprehensive private collection of original world war ii memorabilia in the world. narrated by dan aykroyd, world war ii: saving the reality opens the doors to this private museum. rendell provides a guided tour of the museum's 30 exhibits.",15,56,min
69,as70,s70,tv show,world war 2 - the call of duty: a complete timeline,,liam dale,,,2020,13+,1 Season,"documentary, military and war","track the main events of world war ii with the help of remarkable archive footage and see exactly what happened, and when. learn about pearl harbor, the battle of britain, d-day, the dropping of the atomic bomb and more. from the early battles right through to the complexities of the endgame, this extensive 24 episode series shines a spotlight on a period of history that should never be forgotten.",5,1,season
70,as71,s71,movie,world inferno friendship society,baeble music,,,,2007,nr,40 min,music videos and concerts,the circus comes to town with this performance at the traveling spiegeltent from wolrd inferno friendship society.,52,40,min
71,as72,s72,tv show,world food championships,,tiffany derry,,,2014,tv-pg,1 Season,tv shows,world food championships invites the champions from the biggest and best food competitions around the world into a single high-stakes culinary showdown for hundreds of thousands of dollars.,48,1,season
72,as73,s73,tv show,wordworld,,,,,2007,tv-g,1 Season,kids,the loveable wordfriends take children on adventures in a world of words where they encounter all sorts of situations that can only be solved by building a word!,46,1,season
73,as74,s74,movie,words on bathroom walls,thor freudenthal,"charlie plummer, taylor russell, andy garcia, annasophia robb, beth grant, devin bostick, lobo sebastian, molly parker, walton goggins",,,2020,pg-13,111 min,drama,"diagnosed with a mental illness, a witty, introspective teen falls in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.",92,111,min
74,as75,s75,tv show,wordgirl,,,,,2010,tv-g,1 Season,kids,wordgirl and her sidekick captain huggy face take down quirky villains in every action-packed episode.,32,1,season
75,as76,s76,tv show,wonders of mexico,,anthony mendez,,,2018,tv-g,1 Season,"documentary, special interest","mexico is rich in culture and ablaze with color. discover the hidden underworlds, diversity of life, and a mosaic of vast landscapes that create a festival of life. includes: forests of the maya, mountain worlds, and burning north.",40,1,season
76,as77,s77,movie,wonderful nursery rhymes with mia - little baby bum,cannis holder,,,,2019,all,33 min,kids,littlebabybum is proud to present a compilation with some of the most popular and educational nursery rhymes with mia!,44,33,min
77,as78,s78,movie,wonderful nursery rhymes with jacus - by little baby bum,cannis holder,,,,2019,all,34 min,kids,enjoy this educational and fun compilation of classic nursery rhymes with jacus from little baby bum!,51,34,min
78,as79,s79,tv show,wonder balls,,,,,2015,all,1 Season,"animation, kids","enjoy parades of unique and fun ball characters! wonder balls bring the best performances to the stage. when they meet, they start playing right away. brush ball, sponge ball, water ball, accordion ball, castanets ball, xylophone ball and more join to complete stories of vivacious arts, exciting music and joyful play.",100,1,season
79,as80,s80,movie,women of valor,buzz kulik,"susan sarandon, kristy mcnichol, terry o'quinn",,,1986,16+,95 min,"action, drama","susan sarandon and kristy mcnichol star in this powerful drama sent during world war ii, when a group of u.s. army nurses in the philippines are captured and imprisoned by japanese troops.",72,95,min
80,as81,s81,movie,woman of desire,robert ginty,"jeff fahey, bo derek",,,1994,r,99 min,"drama, suspense","a yacht captain, jack lynch, is accused of murdering his boss and raping the victim's wife, christina ford. nothing is how it first appears. jack seeks the help of veteran attorney walter j. hill to help prove his innocence.",74,99,min
81,as82,s82,movie,woke up like this,john elbert ferrer,"vhong navarro, lovi poe",,,2017,13+,104 min,comedy,"a story about nando, who's a dutiful son and breadwinner to his family, and sabrina, a rich kid and one of the top models in the country. while both prepare for their biggest breaks, these two strangers wake up one day in an extraordinary circumstance, switching bodies with each other. philippines tagalog movie.",43,104,min
82,as83,s83,movie,"wizard of loneliness, the",jenny bowen,"lukas haas, lea thompson",,,1988,pg-13,111 min,drama,"twelve year old wendell is a confirmed cynic, sent to his grandparents vermont farm during world war ii. his only desire is to steal enough money to run away, until his loving grandparents, and young aunt sybil involve him in their lives.",46,111,min
83,as84,s84,movie,within our gates,oscar micheaux,"evelyn preer, flo clements",,,1920,13+,78 min,drama,"abandoned by her fiance, an educated negro woman with a shocking past dedicates herself to helping a near bankrupt school for impoverished negro youths.",81,78,min
